country,iso3,continent,income_group,latitude,longitude,year,category,metric,value,unit,source
UK,GBR,Europe,High Income,55.38,-3.44,1990,Food & Emissions,Food Household Emissions,25614.31,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,1991,Food & Emissions,Food Household Emissions,26831.372,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,1992,Food & Emissions,Food Household Emissions,26661.978,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,1993,Food & Emissions,Food Household Emissions,25083.92,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,1994,Food & Emissions,Food Household Emissions,23893.295,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,1995,Food & Emissions,Food Household Emissions,22904.469,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,1996,Food & Emissions,Food Household Emissions,24303.586,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,1997,Food & Emissions,Food Household Emissions,22174.813,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,1998,Food & Emissions,Food Household Emissions,22831.394,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,1999,Food & Emissions,Food Household Emissions,22145.176,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2000,Food & Emissions,Food Household Emissions,23127.296,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2001,Food & Emissions,Food Household Emissions,23503.701,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2002,Food & Emissions,Food Household Emissions,22700.03,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2003,Food & Emissions,Food Household Emissions,23311.541,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2004,Food & Emissions,Food Household Emissions,23354.161,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2005,Food & Emissions,Food Household Emissions,22742.327,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2006,Food & Emissions,Food Household Emissions,22760.552,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2007,Food & Emissions,Food Household Emissions,21681.974,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2008,Food & Emissions,Food Household Emissions,20597.894,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2009,Food & Emissions,Food Household Emissions,18774.183,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2010,Food & Emissions,Food Household Emissions,19702.158,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2011,Food & Emissions,Food Household Emissions,17653.839,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2012,Food & Emissions,Food Household Emissions,19346.646,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2013,Food & Emissions,Food Household Emissions,18310.183,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2014,Food & Emissions,Food Household Emissions,15666.995,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2015,Food & Emissions,Food Household Emissions,14231.296,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2016,Food & Emissions,Food Household Emissions,12629.927,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2017,Food & Emissions,Food Household Emissions,11588.721,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2018,Food & Emissions,Food Household Emissions,11266.2,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2019,Food & Emissions,Food Household Emissions,10512.115,kt CO2eq,Agrofood CO2 Emissions
UK,GBR,Europe,High Income,55.38,-3.44,2020,Food & Emissions,Food Household Emissions,10572.853,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1990,Food & Emissions,Food Household Emissions,101693.496,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1991,Food & Emissions,Food Household Emissions,104758.031,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1992,Food & Emissions,Food Household Emissions,106718.818,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1993,Food & Emissions,Food Household Emissions,112357.206,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1994,Food & Emissions,Food Household Emissions,112217.694,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1995,Food & Emissions,Food Household Emissions,114696.904,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1996,Food & Emissions,Food Household Emissions,121142.515,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1997,Food & Emissions,Food Household Emissions,128087.63,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1998,Food & Emissions,Food Household Emissions,128467.242,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,1999,Food & Emissions,Food Household Emissions,129149.8,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2000,Food & Emissions,Food Household Emissions,132175.081,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2001,Food & Emissions,Food Household Emissions,136593.221,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2002,Food & Emissions,Food Household Emissions,127344.926,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2003,Food & Emissions,Food Household Emissions,126022.594,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2004,Food & Emissions,Food Household Emissions,122426.398,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2005,Food & Emissions,Food Household Emissions,125154.43,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2006,Food & Emissions,Food Household Emissions,117433.714,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2007,Food & Emissions,Food Household Emissions,119415.749,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2008,Food & Emissions,Food Household Emissions,116142.441,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2009,Food & Emissions,Food Household Emissions,109185.299,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2010,Food & Emissions,Food Household Emissions,109592.655,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2011,Food & Emissions,Food Household Emissions,104666.095,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2012,Food & Emissions,Food Household Emissions,95256.447,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2013,Food & Emissions,Food Household Emissions,101231.333,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2014,Food & Emissions,Food Household Emissions,102899.62,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2015,Food & Emissions,Food Household Emissions,95512.888,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2016,Food & Emissions,Food Household Emissions,91080.389,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2017,Food & Emissions,Food Household Emissions,88102.496,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2018,Food & Emissions,Food Household Emissions,94024.786,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2019,Food & Emissions,Food Household Emissions,89168.249,kt CO2eq,Agrofood CO2 Emissions
USA,USA,North America,High Income,37.09,-95.71,2020,Food & Emissions,Food Household Emissions,88647.522,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1990,Food & Emissions,Food Processing Emissions,7017.666,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1991,Food & Emissions,Food Processing Emissions,7206.375,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1992,Food & Emissions,Food Processing Emissions,7245.29,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1993,Food & Emissions,Food Processing Emissions,7280.663,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1994,Food & Emissions,Food Processing Emissions,7524.058,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1995,Food & Emissions,Food Processing Emissions,7786.247,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1996,Food & Emissions,Food Processing Emissions,7996.682,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1997,Food & Emissions,Food Processing Emissions,7962.663,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1998,Food & Emissions,Food Processing Emissions,8327.621,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,1999,Food & Emissions,Food Processing Emissions,8263.765,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2000,Food & Emissions,Food Processing Emissions,8372.778,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2001,Food & Emissions,Food Processing Emissions,8310.393,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2002,Food & Emissions,Food Processing Emissions,7900.4,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2003,Food & Emissions,Food Processing Emissions,8151.997,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2004,Food & Emissions,Food Processing Emissions,8032.092,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2005,Food & Emissions,Food Processing Emissions,8341.827,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2006,Food & Emissions,Food Processing Emissions,8424.104,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2007,Food & Emissions,Food Processing Emissions,8347.117,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2008,Food & Emissions,Food Processing Emissions,8443.19,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2009,Food & Emissions,Food Processing Emissions,8323.932,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2010,Food & Emissions,Food Processing Emissions,7961.726,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2011,Food & Emissions,Food Processing Emissions,9022.676,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2012,Food & Emissions,Food Processing Emissions,8896.569,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2013,Food & Emissions,Food Processing Emissions,8632.444,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2014,Food & Emissions,Food Processing Emissions,8334.136,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2015,Food & Emissions,Food Processing Emissions,8605.763,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2016,Food & Emissions,Food Processing Emissions,8579.327,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2017,Food & Emissions,Food Processing Emissions,7953.68,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2018,Food & Emissions,Food Processing Emissions,7658.489,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2019,Food & Emissions,Food Processing Emissions,7374.193,kt CO2eq,Agrofood CO2 Emissions
Australia,AUS,Oceania,High Income,-25.27,133.77,2020,Food & Emissions,Food Processing Emissions,7356.13,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1990,Food & Emissions,Food Processing Emissions,3514.214,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1991,Food & Emissions,Food Processing Emissions,3693.637,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1992,Food & Emissions,Food Processing Emissions,4044.081,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1993,Food & Emissions,Food Processing Emissions,4082.503,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1994,Food & Emissions,Food Processing Emissions,4081.62,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1995,Food & Emissions,Food Processing Emissions,4548.726,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1996,Food & Emissions,Food Processing Emissions,5137.448,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1997,Food & Emissions,Food Processing Emissions,4872.922,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1998,Food & Emissions,Food Processing Emissions,5205.012,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,1999,Food & Emissions,Food Processing Emissions,5710.639,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2000,Food & Emissions,Food Processing Emissions,5812.949,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2001,Food & Emissions,Food Processing Emissions,5994.299,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2002,Food & Emissions,Food Processing Emissions,5844.268,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2003,Food & Emissions,Food Processing Emissions,5530.224,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2004,Food & Emissions,Food Processing Emissions,5614.472,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2005,Food & Emissions,Food Processing Emissions,5552.502,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2006,Food & Emissions,Food Processing Emissions,5224.921,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2007,Food & Emissions,Food Processing Emissions,657.408,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2008,Food & Emissions,Food Processing Emissions,1400.984,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2009,Food & Emissions,Food Processing Emissions,1881.845,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2010,Food & Emissions,Food Processing Emissions,2767.531,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2011,Food & Emissions,Food Processing Emissions,3199.975,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2012,Food & Emissions,Food Processing Emissions,4344.242,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2013,Food & Emissions,Food Processing Emissions,5770.045,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2014,Food & Emissions,Food Processing Emissions,7131.11,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2015,Food & Emissions,Food Processing Emissions,7931.455,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2016,Food & Emissions,Food Processing Emissions,7798.522,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2017,Food & Emissions,Food Processing Emissions,7734.767,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2018,Food & Emissions,Food Processing Emissions,7159.336,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2019,Food & Emissions,Food Processing Emissions,7173.003,kt CO2eq,Agrofood CO2 Emissions
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2020,Food & Emissions,Food Processing Emissions,7269.051,kt CO2eq,Agrofood CO2 Emissions
